gRNA-sequence,Counts-K,Fraction-K,Counts-SK,Fraction-SK,Counts-TK,Fraction-TK,GrowthRate-SK,GrowthRateError,BindingEnergy-SK,GrowthRate-TK
r_151-r_148,1630.0,0.0005322720112436748,88.0,2.3626457121470597e-05,216.0,0.00014881567525112645,-0.07567426646184836,0.04533016630879707,0.0010005003335835344,0.49675192624347364
f_140-r_137,1623.0,0.0005299861805205424,119.0,3.194941360744319e-05,219.0,0.00015088255962961432,-0.006246722832790018,0.04246159535425806,0.0010005003335835344,0.49093770108895535
r_153-r_152,1611.0,0.0005260676135666012,64.0,1.718287790652407e-05,739.0,0.0005091425185675114,-0.14524661575774753,0.04863578826635971,0.0010005003335835344,0.09780390456220964
f_135-r_147,1611.0,0.0005260676135666012,113.0,3.0338518803706562e-05,169.0,0.00011643448665481653,-0.016298152549961368,0.04295932828446024,0.0010005003335835344,0.5718206048675084
r_150-r_136,1590.0,0.0005192101213972042,32.0,8.591438953262035e-06,1387.0,0.0009555895443208907,-0.29949039620262613,0.057754146187848625,0.0010005003335835344,-0.10868988016851265
f_132-r_153,1580.0,0.0005159446489355866,17.0,4.5642019439204565e-06,1070.0,0.0007371887616606727,-0.4415283585998095,0.06816289592331815,0.0010005003335835344,-0.027349636095847157
r_150-f_133,1577.0,0.0005149650071971014,37.0,9.933851289709228e-06,851.0,0.0005863062020310584,-0.2646980275779796,0.05564843144709119,0.0010005003335835344,0.045613524910084316
f_131-f_132,1570.0,0.0005126791764739689,201.0,5.396497592517716e-05,121.0,8.336433659901065e-05,0.12017889633503057,0.03871828460879085,0.1280366834661675,0.6708805372813161
f_142-r_152,1569.0,0.0005123526292278072,10.0,2.684824672894386e-06,1134.0,0.0007812822950684138,-0.5603010111588668,0.07842555843991182,0.0010005003335835344,-0.04825821432252264
f_136-f_134,1562.0,0.0005100667985046748,109.0,2.9264588934548806e-05,208.0,0.0001433039835751588,-0.017466704797961436,0.04329493963102048,0.0010005003335835344,0.49518644447192656
r_151-f_136,1557.0,0.0005084340622738661,534.0,0.0001433696375325602,207.0,0.00014261502211566286,0.34368898738182724,0.035957394305979426,0.4211204977892514,0.49570471067888605
r_149-r_150,1556.0,0.0005081075150277042,69.0,1.852529024297126e-05,170.0,0.00011712344811431249,-0.12030542356410953,0.04780510323233588,0.0010005003335835344,0.5587649298814876
f_138-r_149,1552.0,0.0005068013260430572,120.0,3.221789607473263e-05,672.0,0.0004629821007812823,0.005797466046473309,0.042392496005000134,0.00581433658861626,0.1163510622577816
f_132-f_141,1547.0,0.0005051685898122484,73.0,1.9599220112129017e-05,935.0,0.0006441789646287186,-0.106207676796096,0.04720415732974084,0.0010005003335835344,0.009199250319114644
f_122-r_151,1544.0,0.0005041889480737631,231.0,6.201944994386032e-05,737.0,0.0005077645956485194,0.15552022747948926,0.038077360153801254,0.16903449503947776,0.08502702914557476
r_137-f_130,1542.0,0.0005035358535814396,279.0,7.490660837375337e-05,236.0,0.00016259490444104556,0.1986365707485825,0.03729909678881946,0.2214407153983047,0.4504704910905255
r_136-f_135,1537.0,0.0005019031173506308,86.0,2.308949218689172e-05,212.0,0.00014605982941314264,-0.06756361585185515,0.04555484925599649,0.0010005003335835344,0.483882909751742
f_122-f_130,1534.0,0.0005009234756121455,23.0,6.175096747657088e-06,940.0,0.0006476237719261985,-0.36626322693262353,0.06298595020118467,0.0010005003335835344,0.004774509066719449
r_137-f_131,1531.0,0.0004999438338736602,206.0,5.530738826162435e-05,231.0,0.00015915009714356578,0.1314577131600886,0.03859201188024283,0.14093900497572462,0.45505032122484346
r_147-f_136,1526.0,0.0004983110976428514,91.0,2.4431904523338913e-05,382.0,0.0002631832775274551,-0.05311634992935472,0.04500918573154364,0.0010005003335835344,0.29239443204489013
f_138-f_132,1517.0,0.0004953721724273955,106.0,2.8459141532680493e-05,245.0,0.00016879555757650917,-0.017166493743087666,0.04355341291164838,0.0010005003335835344,0.4331946131019191
f_123-f_122,1514.0,0.0004943925306889102,426.0,0.00011437353106530084,91.0,6.269549281413197e-05,0.2987897208639532,0.0361969596267388,0.3549474666927518,0.750754217445713
f_123-f_135,1514.0,0.0004943925306889102,249.0,6.685213435507022e-05,430.0,0.000296253427583261,0.17699024733316296,0.03775872346792013,0.19478722823331476,0.251829781160138
r_136-r_150,1505.0,0.0004914536054734543,86.0,2.308949218689172e-05,206.0,0.0001419260606561669,-0.06279141330118967,0.04555701838148356,0.0010005003335835344,0.48634730299610074
f_139-r_147,1492.0,0.0004872084912733514,86.0,2.308949218689172e-05,219.0,0.00015088255962961432,-0.060823656541363846,0.04555760807620805,0.0010005003335835344,0.46389914078985733
f_142-f_143,1491.0,0.00048688194402718963,67.0,1.7988325308392387e-05,810.0,0.0005580587821917242,-0.11729835122256888,0.04812780461540334,0.0010005003335835344,0.0434611424626491
f_133-r_148,1474.0,0.00048133064084243964,87.0,2.3357974654181158e-05,179.0,0.0001233241012497761,-0.055448346737715516,0.04544569332155916,0.0010005003335835344,0.5247972485777854
f_130-f_132,1468.0,0.00047937135736546906,95.0,2.5505834392496665e-05,112.0,7.716368346354705e-05,-0.03457006634151064,0.04459872788858281,0.0010005003335835344,0.6741309253054901
r_149-f_138,1465.0,0.00047839171562698377,62.0,1.6645912971945193e-05,202.0,0.00013917021481818308,-0.13089996249210217,0.04899794222386928,0.0010005003335835344,0.4839925804476437
r_137-f_143,1463.0,0.00047773862113466027,84.0,2.255252725231284e-05,229.0,0.00015777217422457387,-0.061708736374610086,0.045779716269563044,0.0010005003335835344,0.44324767568207113
f_132-f_134,1456.0,0.0004754527904115279,107.0,2.872762399996993e-05,206.0,0.0001419260606561669,-0.005727603528425409,0.04347354904366274,0.0010005003335835344,0.4757129416183406
f_142-f_122,1452.0,0.00047414660142688084,88.0,2.3626457121470597e-05,391.0,0.00026938393066291874,-0.04944518840540554,0.045338253657155075,0.0010005003335835344,0.26894258684097927
f_122-r_150,1438.0,0.00046957493998061613,288.0,7.732295057935831e-05,134.0,9.232083557245808e-05,0.22167601338688453,0.03720711276894887,0.2506124062534661,0.6098785279408301
r_137-f_152,1435.0,0.00046859529824213084,91.0,2.4431904523338913e-05,202.0,0.00013917021481818308,-0.03917027955574703,0.04501681414795923,0.0010005003335835344,0.4773451646839222
r_148-f_137,1435.0,0.00046859529824213084,121.0,3.248637854202207e-05,151.0,0.00010403318038388933,0.025457888557500526,0.042328720126819264,0.02578754758440691,0.5708338319820512
f_134-f_138,1435.0,0.00046859529824213084,110.0,2.9533071401838245e-05,185.0,0.00012745787000675182,0.0038395968361459682,0.04321285133497923,0.00384698701100458,0.5055895174434848
f_142-f_133,1425.0,0.00046532982578051325,55.0,1.4766535700919123e-05,241.0,0.00016603971173852534,-0.15179415083248082,0.05041570622320299,0.0010005003335835344,0.41838307411763354
r_149-f_141,1414.0,0.00046173780607273383,94.0,2.5237351925207227e-05,216.0,0.00014881567525112645,-0.028469447780784467,0.044704932616278156,0.0010005003335835344,0.45107953883891044
f_133-r_150,1413.0,0.00046141125882657205,138.0,3.705058048594252e-05,171.0,0.00011781240957380844,0.05878072577784933,0.04124474589429785,0.06057914398953179,0.5259080942602055
r_137-f_138,1406.0,0.0004591254281034397,111.0,2.9801553869127684e-05,231.0,0.00015915009714356578,0.01052306166845591,0.04313391747076018,0.010578820596618403,0.4276861316028063
r_148-f_140,1402.0,0.0004578192391187927,45.0,1.2081711028024737e-05,790.0,0.0005442795530018051,-0.19361952832023155,0.052959207488782856,0.0010005003335835344,0.03171965028141248
r_149-f_137,1388.0,0.00045324757767252797,55.0,1.4766535700919123e-05,202.0,0.00013917021481818308,-0.1458269711017743,0.05041694429889652,0.0010005003335835344,0.4666462135320076
r_153-f_133,1387.0,0.0004529210304263662,148.0,3.973540515883691e-05,177.0,0.00012194617833078418,0.07886125947523395,0.04069904715597221,0.08214461289425974,0.508861559596656
f_137-r_149,1377.0,0.00044965555796474855,210.0,5.638131813078211e-05,204.0,0.000140548137737175,0.15986589105088853,0.038518429255252784,0.17419374637719623,0.46092455232839197
r_153-f_142,1376.0,0.0004493290107185868,60.0,1.6108948037366315e-05,913.0,0.0006290218125198076,-0.12412150782459715,0.04937720869321951,0.0010005003335835344,-0.02078461392595888
r_137-f_140,1376.0,0.0004493290107185868,66.0,1.771984284110295e-05,217.0,0.00014950463671062241,-0.10250321610324259,0.04830230647205307,0.0010005003335835344,0.4408432998512321
f_132-f_135,1375.0,0.00044900246347242504,93.0,2.496886945791779e-05,108.0,7.440783762556322e-05,-0.024551455137773185,0.04481067374844824,0.0010005003335835344,0.6647882371671642
f_142-r_151,1374.0,0.00044867591622626326,87.0,2.3357974654181158e-05,764.0,0.0005263665550549102,-0.039513398113342424,0.045452624647976156,0.0010005003335835344,0.035989967148887005
f_135-r_148,1372.0,0.00044802282173393975,91.0,2.4431904523338913e-05,213.0,0.00014674879087263858,-0.028987105788947785,0.04501906709739618,0.0010005003335835344,0.4458854656985588
f_143-f_122,1366.0,0.0004460635382569692,207.0,5.557587072891379e-05,243.0,0.00016741763465751727,0.15842143558647498,0.03858916319265784,0.17247590736402232,0.4021424955113428
r_153-f_141,1363.0,0.0004450838965184839,52.0,1.3961088299050808e-05,865.0,0.0005959516624640018,-0.15442658414239885,0.05110759633523419,0.0010005003335835344,-0.006483211104061866
r_153-f_137,1361.0,0.00044443080202616033,139.0,3.731906295323196e-05,202.0,0.00013917021481818308,0.06892314175832234,0.04116866601412383,0.07141345061016635,0.4603349388384012
r_149-r_136,1357.0,0.0004431246130415133,72.0,1.9330737644839578e-05,245.0,0.00016879555757650917,-0.07961347004470411,0.04735955685854957,0.0010005003335835344,0.3973852507126185
f_143-f_137,1350.0,0.00044083878231838096,86.0,2.308949218689172e-05,235.0,0.00016190594298154962,-0.03813868989600848,0.0455650543040957,0.0010005003335835344,0.4091122734036874
f_141-r_148,1343.0,0.0004385529515952486,28.0,7.517509084104281e-06,905.0,0.00062351012084384,-0.2914843837271964,0.05985032410879068,0.0010005003335835344,-0.025756068373138725
r_147-f_138,1341.0,0.0004378998571029251,70.0,1.87937727102607e-05,209.0,0.00014399294503465477,-0.08331293330736551,0.04766709254471534,0.0010005003335835344,0.44463375403024774
r_136-f_142,1309.0,0.00042745034522574866,68.0,1.8256807775681826e-05,149.0,0.00010265525746489741,-0.08440970502254423,0.047975485916616954,0.0010005003335835344,0.5455915354936919
f_136-f_152,1308.0,0.0004271237979795869,100.0,2.684824672894386e-05,116.0,7.991952930153087e-05,0.0032397513583225118,0.044118565328538924,0.003245010715165508,0.6257804900125962
f_135-r_149,1306.0,0.00042647070348726337,80.0,2.147859738315509e-05,177.0,0.00012194617833078418,-0.04702666937850962,0.04629620851668913,0.0010005003335835344,0.4895288032983461
f_136-f_140,1300.0,0.0004245114200102928,109.0,2.9264588934548806e-05,125.0,8.612018243699448e-05,0.024178150109329062,0.04330649900565665,0.02447524007955,0.5998022356638268
f_143-r_150,1291.0,0.0004215724947948369,63.0,1.6914395439234632e-05,647.0,0.0004457580642938834,-0.09859201338003638,0.04882296333551794,0.0010005003335835344,0.06937497833899249
r_149-f_139,1287.0,0.00042026630581018987,156.0,4.188326489715242e-05,199.0,0.0001371033304396952,0.10777472226880956,0.0403325112766392,0.11403662477809375,0.44718078443224646
f_131-f_138,1285.0,0.0004196132113178663,152.0,4.080933502799467e-05,105.0,7.234095324707535e-05,0.10223570582253122,0.04052286951850504,0.10784772377772986,0.6520899109378752
r_151-r_149,1282.0,0.000418633569579381,54.0,1.4498053233629684e-05,166.0,0.00011436760227632866,-0.13196975052211893,0.05064920664324763,0.0010005003335835344,0.5041837702702211
f_135-r_151,1280.0,0.0004179804750870575,632.0,0.0001696809193269252,146.0,0.00010058837308640955,0.4263410588684753,0.035923745297302,0.555720238470367,0.5449285013828838
r_153-f_152,1280.0,0.0004179804750870575,120.0,3.221789607473263e-05,124.0,8.543122097749852e-05,0.04950220318573666,0.042407605722962455,0.0507694349792608,0.5974016244909258
f_140-f_131,1266.0,0.0004134088136407928,60.0,1.6108948037366315e-05,863.0,0.0005945737395450098,-0.10522319263949031,0.04938177543370189,0.0010005003335835344,-0.029458290897761627
f_130-r_149,1256.0,0.00041014334117917516,228.0,6.1214002541992e-05,114.0,7.854160638253895e-05,0.19938100755372054,0.03815022725859306,0.2223701099392692,0.6183346769530123
r_147-f_131,1251.0,0.00040851060494836636,88.0,2.3626457121470597e-05,150.0,0.00010334421892439338,-0.015649249259504512,0.04535938977327477,0.0010005003335835344,0.5288819900818308
f_138-r_147,1250.0,0.0004081840577022046,59.0,1.5840465570076876e-05,275.0,0.00018946440136138784,-0.10615051283436894,0.049603666360800276,0.0010005003335835344,0.3338855754666042
f_143-f_140,1241.0,0.0004052451324867487,21.0,5.63813181307821e-06,894.0,0.0006159315447893845,-0.33882036038820423,0.0645750060608743,0.0010005003335835344,-0.04720449796020784
r_151-f_122,1220.0,0.00039838764031735165,182.0,4.886380904667783e-05,158.0,0.00010885591060036101,0.1548657530014003,0.03931896768123263,0.1682597920561207,0.5041266644883464
r_136-f_133,1213.0,0.00039610180959421935,73.0,1.9599220112129017e-05,134.0,9.232083557245808e-05,-0.051040209064175696,0.04722145912511548,0.0010005003335835344,0.5552105549312287
f_133-f_143,1208.0,0.0003944690733634105,69.0,1.852529024297126e-05,164.0,0.00011298967935733676,-0.06288531534577603,0.04782870502442754,0.0010005003335835344,0.48897632115008316
r_147-f_130,1205.0,0.0003934894316249252,62.0,1.6645912971945193e-05,162.0,0.00011161175643834484,-0.0865847764599483,0.04901192038163591,0.0010005003335835344,0.49211958625408914
r_137-r_148,1203.0,0.0003928363371326017,55.0,1.4766535700919123e-05,169.0,0.00011643448665481653,-0.11338135264428782,0.050425671781104325,0.0010005003335835344,0.477994976664594
r_153-r_136,1203.0,0.0003928363371326017,121.0,3.248637854202207e-05,186.0,0.00012814683146624778,0.06545684975128184,0.042341153867120326,0.0676974784615606,0.44720091565984593
r_153-f_136,1199.0,0.00039153014814795464,95.0,2.5505834392496665e-05,144.0,9.921045016741763e-05,0.011341340621971733,0.044614830569912015,0.011406144063358336,0.528357223394864
r_150-f_137,1196.0,0.00039055050640946935,40.0,1.0739298691577545e-05,807.0,0.0005559918978132363,-0.18428947648621347,0.05456007678459373,0.0010005003335835344,-0.026177583816707213
f_132-r_150,1190.0,0.0003885912229324988,79.0,2.121011491586565e-05,156.0,0.0001074779876813691,-0.028781931296930695,0.04642957962296113,0.0010005003335835344,0.5002203696511561
r_152-f_132,1187.0,0.0003876115811940135,49.0,1.3155640897182491e-05,444.0,0.0003058988880162044,-0.1365450591936693,0.0518817409100702,0.0010005003335835344,0.16336030490054365
r_149-r_151,1185.0,0.0003869584867016899,56.0,1.5035018168208561e-05,134.0,9.232083557245808e-05,-0.10587492072293192,0.0502103525795713,0.0010005003335835344,0.5477074212580023
f_140-r_149,1178.0,0.0003846726559785576,14.0,3.7587545420521404e-06,1044.0,0.0007192757637137779,-0.41897090174752577,0.0716855021709858,0.0010005003335835344,-0.11377647956554604
f_137-r_148,1176.0,0.00038401956148623406,70.0,1.87937727102607e-05,139.0,9.576564286993785e-05,-0.0535321527689126,0.04766818833663045,0.0010005003335835344,0.5334881789898209
r_147-f_135,1173.0,0.0003830399197477488,60.0,1.6108948037366315e-05,134.0,9.232083557245808e-05,-0.08791730665608997,0.04938875492995903,0.0010005003335835344,0.5444373645238687
r_150-r_149,1164.0,0.0003801009945322929,41.0,1.1007781158866982e-05,788.0,0.0005429016300828132,-0.17253725027008773,0.054226533651888155,0.0010005003335835344,-0.02723611495672645
r_150-f_135,1161.0,0.0003791213527938076,24.0,6.443579214946526e-06,1094.0,0.0007537238366885756,-0.29341835980553027,0.06230270181811893,0.0010005003335835344,-0.13347661557416596
r_147-r_137,1146.0,0.0003742231441013812,63.0,1.6914395439234632e-05,135.0,9.300979703195403e-05,-0.07156874752469113,0.04883314371577969,0.0010005003335835344,0.5345670136637298
f_142-f_152,1145.0,0.0003738965968552194,47.0,1.2618675962603613e-05,159.0,0.00010954487205985698,-0.13782619012751113,0.05241476970030764,0.0010005003335835344,0.4817156315264395
r_149-f_131,1144.0,0.00037357004960905763,99.0,2.657976426165442e-05,171.0,0.00011781240957380844,0.031346885378067416,0.04422424977854591,0.03184871402882888,0.4580587675661009
r_152-f_143,1138.0,0.00037161076613208705,131.0,3.517120321491646e-05,166.0,0.00011436760227632866,0.09606691376051048,0.04167347992916383,0.10099994097613216,0.46590353641966037
f_143-f_132,1133.0,0.00036997802990127826,221.0,5.933462527096593e-05,208.0,0.0001433039835751588,0.21568489282591435,0.03832571245930376,0.2429444169649819,0.3920239602463879
f_142-f_141,1114.0,0.00036377363222420475,63.0,1.6914395439234632e-05,170.0,0.00011712344811431249,-0.0651450860633865,0.0488388841476775,0.0010005003335835344,0.4514054920536533
r_147-f_152,1108.0,0.0003618143487472341,54.0,1.4498053233629684e-05,160.0,0.00011023383351935293,-0.09888464712654732,0.05066457316384713,0.0010005003335835344,0.46914789742135016
f_134-f_143,1102.0,0.00035985506527026355,60.0,1.6108948037366315e-05,720.0,0.0004960522508370882,-0.07375512742396385,0.04939707364612667,0.0010005003335835344,-0.01582705333230434
f_137-f_130,1102.0,0.00035985506527026355,86.0,2.308949218689172e-05,125.0,8.612018243699448e-05,0.007900831475224345,0.04558653109559922,0.007932208422815676,0.5467146647413518
r_137-r_151,1101.0,0.0003595285180241018,365.0,9.799610056064509e-05,125.0,8.612018243699448e-05,0.33598697224359675,0.03653207569384141,0.40945350958311,0.5464229894598348
r_149-f_130,1093.0,0.0003569161400548077,77.0,2.0673149981286773e-05,162.0,0.00011161175643834484,-0.015312278166047471,0.046680513512988304,0.0010005003335835344,0.4607776141595722
r_137-f_141,1093.0,0.0003569161400548077,51.0,1.3692605831761369e-05,677.0,0.00046642690807876207,-0.10875769273756081,0.05138153550542545,0.0010005003335835344,0.0013227084092824264
f_130-f_135,1093.0,0.0003569161400548077,152.0,4.080933502799467e-05,88.0,6.062860843564411e-05,0.13894261792831308,0.04054374913464545,0.14959413093113846,0.6568419763853857
r_151-f_142,1091.0,0.0003562630455624842,79.0,2.121011491586565e-05,163.0,0.00011230071789784079,-0.009080630102718541,0.046441332989922306,0.0010005003335835344,0.45821207275512826
f_139-f_143,1087.0,0.0003549568565778371,74.0,1.9867702579418456e-05,254.0,0.00017499621071197276,-0.023077639095419458,0.047088366102403974,0.0010005003335835344,0.31451715639674593
r_151-f_133,1085.0,0.0003543037620855136,53.0,1.4229570766340247e-05,147.0,0.0001012773345459055,-0.09836648314151958,0.05089090791866687,0.0010005003335835344,0.48963421598607176
f_133-f_152,1079.0,0.000352344478608543,66.0,1.771984284110295e-05,110.0,7.578576054455514e-05,-0.047352734585684175,0.04832928420148217,0.0010005003335835344,0.5810085568016189
f_137-f_122,1073.0,0.0003503851951315724,118.0,3.168093114015375e-05,129.0,8.88760282749783e-05,0.08570148827796334,0.04260985031653492,0.08959816159166933,0.5280267810853799
f_138-f_134,1069.0,0.0003490790061469254,68.0,1.8256807775681826e-05,158.0,0.00010885591060036101,-0.03846953706681315,0.047997145330907126,0.0010005003335835344,0.4616767893859822
f_134-f_123,1057.0,0.0003451604391929842,101.0,2.71167291962333e-05,141.0,9.714356578892977e-05,0.05382407172250304,0.044052516122770696,0.05532675652563633,0.4946228689600979
f_132-f_139,1056.0,0.00034483389194682246,87.0,2.3357974654181158e-05,135.0,9.300979703195403e-05,0.020194348445656166,0.04548612294517446,0.020401041724953262,0.508289680047041
r_149-f_134,1053.0,0.00034385425020833717,75.0,2.0136185046707895e-05,159.0,0.00010954487205985698,-0.012825041185808014,0.046954630963794715,0.0010005003335835344,0.4548047425237589
f_143-r_136,1044.0,0.00034091532499288125,72.0,1.9330737644839578e-05,214.0,0.00014743775233213454,-0.020137333665324945,0.04739064822089829,0.0010005003335835344,0.356603633476714
f_130-f_136,1039.0,0.00033928258876207246,170.0,4.564201943920456e-05,95.0,6.54513386521158e-05,0.1758203040387382,0.03975430562942447,0.19336669522524305,0.6159726887175362
r_152-r_137,1035.0,0.0003379763997774254,86.0,2.308949218689172e-05,117.0,8.060849076102683e-05,0.022128204573147653,0.045595790591938246,0.022376706060771693,0.5478116822683363
r_151-f_132,1034.0,0.0003376498525312636,65.0,1.745136037381351e-05,178.0,0.00012263513979028013,-0.041153180449622295,0.0485063593457079,0.0010005003335835344,0.412688813094106
r_152-f_131,1028.0,0.00033569056905429303,169.0,4.537353697191512e-05,114.0,7.854160638253895e-05,0.17689629979037658,0.03980344632606567,0.19467308355789864,0.553976802795417
f_141-f_137,1024.0,0.000334384380069646,67.0,1.7988325308392387e-05,129.0,8.88760282749783e-05,-0.03207501230510687,0.04816714698313913,0.0010005003335835344,0.5130095175088862
f_143-f_130,1014.0,0.0003311189076080284,43.0,1.154474609344586e-05,201.0,0.00013848125335868712,-0.13044222354213938,0.05360963280973492,0.0010005003335835344,0.3673711893924895
r_150-f_134,1012.0,0.0003304658131157048,31.0,8.322956485972596e-06,701.0,0.000482961983106665,-0.2042129629217008,0.05827009230574106,0.0010005003335835344,-0.03460743382724509
f_136-f_131,1002.0,0.00032720034065408717,204.0,5.4770423327045475e-05,130.0,8.956498973447425e-05,0.22539921792362924,0.03870488501401837,0.25540750225008335,0.5035508423160757
f_132-r_152,1000.0,0.00032654724616176366,8.0,2.147859738315509e-06,22.0,1.5157152108911027e-05,-0.5087458892389732,0.08272571674064146,0.0010005003335835344,1.0736608061268664
f_133-f_141,996.0,0.0003252410571771166,79.0,2.121011491586565e-05,126.0,8.680914389649043e-05,0.011583325834938799,0.04645783563736417,0.011650935154592822,0.511662051670206
f_130-r_148,996.0,0.0003252410571771166,61.0,1.6377430504655754e-05,275.0,0.00018946440136138784,-0.047066525859432856,0.049224456895959015,0.0010005003335835344,0.2609062499211705
f_136-r_151,992.0,0.0003239348681924696,619.0,0.0001661906472521625,157.0,0.00010816694914086506,0.47944155473822103,0.035974125792445646,0.6528531104646546,0.4396991040710899
f_137-f_123,991.0,0.0003236083209463078,50.0,1.342412336447193e-05,138.0,9.50766814104419e-05,-0.0910284300602863,0.05164524888735679,0.0010005003335835344,0.48081769658932827
r_149-f_140,983.0,0.00032099594297701367,33.0,8.859921420551474e-06,166.0,0.00011436760227632866,-0.18343733005446256,0.057347660755444375,0.0010005003335835344,0.41886215849179664
r_151-f_130,974.0,0.0003180570177615578,82.0,2.2015562317733964e-05,164.0,0.00011298967935733676,0.025103487652156593,0.04606268488193048,0.025423954799362845,0.4198014355956169
r_149-f_122,970.0,0.00031675082877691073,57.0,1.5303500635498e-05,126.0,8.680914389649043e-05,-0.056450405079668614,0.0500393912570145,0.0010005003335835344,0.5031638066548918
f_137-r_150,968.0,0.00031609773428458723,77.0,2.0673149981286773e-05,125.0,8.612018243699448e-05,0.012234921759809456,0.046700435156441476,0.01231038456777665,0.5050607051236563
f_136-r_150,967.0,0.00031577118703842545,219.0,5.879766033638705e-05,117.0,8.060849076102683e-05,0.2495570683346875,0.03839476155414614,0.2870916712191435,0.5259780480573409
f_152-f_123,967.0,0.00031577118703842545,48.0,1.2887158429893052e-05,166.0,0.00011436760227632866,-0.09472695320463125,0.052169892137130386,0.0010005003335835344,0.4135897480583553
f_131-r_150,960.0,0.00031348535631529315,170.0,4.564201943920456e-05,67.0,4.616041778622904e-05,0.19375742040056687,0.039765032035702,0.21537061451211048,0.7027516434373097
r_147-r_149,956.0,0.0003121791673306461,39.0,1.0470816224288106e-05,129.0,8.88760282749783e-05,-0.1392288366497621,0.05494378566959678,0.0010005003335835344,0.49093309746084285
f_141-r_137,949.0,0.0003098933366075137,101.0,2.71167291962333e-05,130.0,8.956498973447425e-05,0.07827104216208246,0.044063894715973315,0.08150407062000307,0.4860910304747824
f_132-f_123,947.0,0.0003092402421151902,51.0,1.3692605831761369e-05,100.0,6.889614594959557e-05,-0.07623564263783351,0.051401483435206174,0.0010005003335835344,0.5697056934171837
f_135-f_130,939.0,0.0003066278641458961,91.0,2.4431904523338913e-05,139.0,9.576564286993785e-05,0.057025300401959494,0.04506353945609579,0.05871582640315105,0.46118126852305313
f_139-f_141,937.0,0.00030597476965357257,56.0,1.5035018168208561e-05,125.0,8.612018243699448e-05,-0.05261414377828227,0.05024179480283403,0.0010005003335835344,0.494603415259286
f_134-f_139,932.0,0.0003043420334227637,75.0,2.0136185046707895e-05,125.0,8.612018243699448e-05,0.014861947360719104,0.04697209323294999,0.014973492667100543,0.492884415435966
r_148-f_123,920.0,0.0003004234664688226,50.0,1.342412336447193e-05,292.0,0.0002011767461728191,-0.07416640656739851,0.05164556788200549,0.0010005003335835344,0.21613381850142185
f_143-f_139,917.0,0.0002994438247303373,45.0,1.2081711028024737e-05,372.0,0.00025629366293249557,-0.09732347910008797,0.0529954866706615,0.0010005003335835344,0.13728962481783322
f_152-r_150,916.0,0.0002991172774841755,60.0,1.6108948037366315e-05,158.0,0.00010885591060036101,-0.03182383509461649,0.0494152971481813,0.0010005003335835344,0.41205101607458733
f_142-f_140,913.0,0.0002981376357456902,38.0,1.0202333756998667e-05,145.0,9.989941162691358e-05,-0.13468187134686607,0.05530158237586797,0.0010005003335835344,0.438582602413208
f_135-f_139,912.0,0.0002978110884995285,311.0,8.34980473270154e-05,117.0,8.060849076102683e-05,0.34239004486867375,0.036999563117879074,0.41914329677305356,0.5071643538509247
f_133-f_122,911.0,0.0002974845412533667,135.0,3.6245133084074213e-05,117.0,8.060849076102683e-05,0.15335316311635294,0.04145954047463649,0.16647162891550693,0.5068118795418196
r_152-r_153,911.0,0.0002974845412533667,96.0,2.5774316859786104e-05,96.0,6.614030011161175e-05,0.07602406324656531,0.044549016577978745,0.0790692501542018,0.5703693938103305
f_123-f_138,907.0,0.00029617835226871964,127.0,3.40972733457587e-05,61.0,4.20266490292533e-05,0.14049534039228306,0.04197669832022817,0.15139903287350137,0.7146479849825113
f_122-r_147,906.0,0.00029585180502255786,92.0,2.4700386990628352e-05,90.0,6.200653135463602e-05,0.06761900178036287,0.04495600566254536,0.07001375145801697,0.5893361538366586
r_136-f_130,884.0,0.00028866776560699907,62.0,1.6645912971945193e-05,130.0,8.956498973447425e-05,-0.016320860248225183,0.04904403491488435,0.0010005003335835344,0.4632956354188749
f_140-r_150,883.0,0.00028834121836083734,104.0,2.7922176598101615e-05,115.0,7.923056784203492e-05,0.10126019104288077,0.04378433308747813,0.10676170914093899,0.5023217013313618
r_152-r_150,872.0,0.0002847491986530579,86.0,2.308949218689172e-05,112.0,7.716368346354705e-05,0.06099779748387558,0.045607455331502886,0.06293745417904845,0.5067866880021882
f_134-f_131,860.0,0.00028083063169911677,61.0,1.6377430504655754e-05,102.0,7.02740688685875e-05,-0.013765920832156638,0.049228062469600986,0.0010005003335835344,0.5323827757663725
f_135-f_123,858.0,0.0002801775372067932,67.0,1.7988325308392387e-05,111.0,7.64747220040511e-05,0.008042188970296902,0.04817785281969122,0.008074701805584769,0.5044681190954838
f_130-f_138,850.0,0.0002775651592374991,75.0,2.0136185046707895e-05,86.0,5.9250685516652196e-05,0.0357513030970452,0.046970489142656675,0.036406033304664,0.583443685985093
r_153-f_122,846.0,0.00027625897025285206,92.0,2.4700386990628352e-05,110.0,7.578576054455514e-05,0.08316072244275713,0.044959099112904695,0.08682309192665522,0.5028505035090061
r_147-f_142,845.0,0.0002759324230066903,65.0,1.745136037381351e-05,146.0,0.00010058837308640955,0.004631291829991218,0.04851436407499312,0.004642049489422609,0.4115076263495603
f_142-r_147,843.0,0.00027527932851436677,58.0,1.5571983102787437e-05,107.0,7.371887616606727e-05,-0.02067609967982104,0.04983258434535553,0.0010005003335835344,0.5105930791497989
