gRNA-sequence,Counts-K,Fraction-K,Counts-SK,Fraction-SK,GrowthRate-SK,BindingEnergy-SK
27-95,10.0,8.587450300131388e-05,20.0,8.587450300131388e-05,0.8640895602501429,1.995759141424081
17-43,10.0,8.587450300131388e-05,28.0,8.587450300131388e-05,1.04429239549816,5.298317366548035
31-84,10.0,8.587450300131388e-05,16.0,8.587450300131388e-05,0.7445816299141252,1.3648524112440883
41-98,10.0,8.587450300131388e-05,24.0,8.587450300131388e-05,0.9617346491615638,3.263210470111136
40-80,10.0,8.587450300131388e-05,55.0,8.587450300131388e-05,1.4058678485704348,5.298317366548035
11-79,10.0,8.587450300131388e-05,23.0,8.587450300131388e-05,0.9389411989133543,2.7959179268723386
13-34,10.0,8.587450300131388e-05,49.0,8.587450300131388e-05,1.3440031610821948,5.298317366548035
6-60,10.0,8.587450300131388e-05,32.0,8.587450300131388e-05,1.1158071682686814,5.298317366548035
17-70,10.0,8.587450300131388e-05,31.0,8.587450300131388e-05,1.0988036689334242,5.298317366548035
19-50,10.0,8.587450300131388e-05,28.0,8.587450300131388e-05,1.04429239549816,5.298317366548035
19-59,10.0,8.587450300131388e-05,48.0,8.587450300131388e-05,1.3329601875161199,5.298317366548035
25-98,10.0,8.587450300131388e-05,47.0,8.587450300131388e-05,1.3216847132981473,5.298317366548035
13-85,10.0,8.587450300131388e-05,26.0,8.587450300131388e-05,1.0046027413659655,5.298317366548035
7-66,10.0,8.587450300131388e-05,31.0,8.587450300131388e-05,1.0988036689334242,5.298317366548035
41-85,9.0,7.72870527011825e-05,7.0,7.72870527011825e-05,0.35826874898474415,0.44358567506046115
6-82,9.0,7.72870527011825e-05,6.0,7.72870527011825e-05,0.27571100264814796,0.32256479862956294
23-76,9.0,7.72870527011825e-05,53.0,7.72870527011825e-05,1.4424572610888948,5.298317366548035
40-100,9.0,7.72870527011825e-05,19.0,7.72870527011825e-05,0.8930460847608233,2.2353572359968386
39-70,9.0,7.72870527011825e-05,25.0,7.72870527011825e-05,1.0400249207818573,5.298317366548035
5-96,9.0,7.72870527011825e-05,14.0,7.72870527011825e-05,0.7294942873393003,1.3074620620250723
33-67,9.0,7.72870527011825e-05,8.0,7.72870527011825e-05,0.4297835217552655,0.5617392038598681
6-47,9.0,7.72870527011825e-05,5.0,7.72870527011825e-05,0.178065913736727,0.1960950741687571
13-54,9.0,7.72870527011825e-05,13.0,7.72870527011825e-05,0.689804633207106,1.1705529645443653
37-68,9.0,7.72870527011825e-05,27.0,7.72870527011825e-05,1.0812425794975815,5.298317366548035
9-50,9.0,7.72870527011825e-05,23.0,7.72870527011825e-05,0.9953686291090509,5.298317366548035
17-55,9.0,7.72870527011825e-05,40.0,7.72870527011825e-05,1.2917425288003956,5.298317366548035
6-64,9.0,7.72870527011825e-05,10.0,7.72870527011825e-05,0.5492914520912832,0.7969343836151136
40-62,9.0,7.72870527011825e-05,20.0,7.72870527011825e-05,0.9205169904458395,2.532211996462301
19-99,9.0,7.72870527011825e-05,25.0,7.72870527011825e-05,1.0400249207818573,5.298317366548035
33-76,9.0,7.72870527011825e-05,35.0,7.72870527011825e-05,1.2202277560298742,5.298317366548035
9-60,9.0,7.72870527011825e-05,19.0,7.72870527011825e-05,0.8930460847608233,2.2353572359968386
25-101,9.0,7.72870527011825e-05,16.0,7.72870527011825e-05,0.8010090601098216,1.6144959834841426
6-78,9.0,7.72870527011825e-05,33.0,7.72870527011825e-05,1.1887148293229963,5.298317366548035
4-72,9.0,7.72870527011825e-05,27.0,7.72870527011825e-05,1.0812425794975815,5.298317366548035
27-98,9.0,7.72870527011825e-05,14.0,7.72870527011825e-05,0.7294942873393003,1.3074620620250723
27-94,9.0,7.72870527011825e-05,30.0,7.72870527011825e-05,1.1376700096932781,5.298317366548035
37-89,9.0,7.72870527011825e-05,28.0,7.72870527011825e-05,1.1007198256938566,5.298317366548035
17-102,9.0,7.72870527011825e-05,23.0,7.72870527011825e-05,0.9953686291090509,5.298317366548035
23-66,9.0,7.72870527011825e-05,75.0,7.72870527011825e-05,1.6284034783838521,5.298317366548035
11-74,9.0,7.72870527011825e-05,25.0,7.72870527011825e-05,1.0400249207818573,5.298317366548035
15-94,9.0,7.72870527011825e-05,37.0,7.72870527011825e-05,1.2499890368801585,5.298317366548035
35-102,9.0,7.72870527011825e-05,23.0,7.72870527011825e-05,0.9953686291090509,5.298317366548035
21-95,9.0,7.72870527011825e-05,12.0,7.72870527011825e-05,0.6469365410027041,1.0411074676750427
15-57,9.0,7.72870527011825e-05,15.0,7.72870527011825e-05,0.766444471338722,1.4543354200329879
13-64,8.0,6.869960240105111e-05,21.0,6.869960240105111e-05,1.00972780672706,5.298317366548035
35-83,8.0,6.869960240105111e-05,7.0,6.869960240105111e-05,0.4213492491250653,0.5470561770565846
31-74,8.0,6.869960240105111e-05,22.0,6.869960240105111e-05,1.0346423102158788,5.298317366548035
15-88,8.0,6.869960240105111e-05,14.0,6.869960240105111e-05,0.7925747874796215,1.572984425867393
23-75,8.0,6.869960240105111e-05,25.0,6.869960240105111e-05,1.1031054209221784,5.298317366548035
19-46,8.0,6.869960240105111e-05,19.0,6.869960240105111e-05,0.9561265849011443,3.126446720951567
5-55,8.0,6.869960240105111e-05,12.0,6.869960240105111e-05,0.7100170411430253,1.2379331202903607
27-93,8.0,6.869960240105111e-05,14.0,6.869960240105111e-05,0.7925747874796215,1.572984425867393
5-79,8.0,6.869960240105111e-05,14.0,6.869960240105111e-05,0.7925747874796215,1.572984425867393
27-87,8.0,6.869960240105111e-05,24.0,6.869960240105111e-05,1.0812425794975815,5.298317366548035
40-94,8.0,6.869960240105111e-05,12.0,6.869960240105111e-05,0.7100170411430253,1.2379331202903607
15-74,8.0,6.869960240105111e-05,24.0,6.869960240105111e-05,1.0812425794975815,5.298317366548035
39-84,8.0,6.869960240105111e-05,35.0,6.869960240105111e-05,1.2833082561701954,5.298317366548035
19-47,8.0,6.869960240105111e-05,17.0,6.869960240105111e-05,0.8965580005793192,2.268744215425753
21-69,8.0,6.869960240105111e-05,15.0,6.869960240105111e-05,0.829524971479043,1.7691664532725633
35-63,8.0,6.869960240105111e-05,14.0,6.869960240105111e-05,0.7925747874796215,1.572984425867393
39-94,8.0,6.869960240105111e-05,17.0,6.869960240105111e-05,0.8965580005793192,2.268744215425753
9-65,8.0,6.869960240105111e-05,13.0,6.869960240105111e-05,0.7528851333474272,1.3979020032786766
6-71,8.0,6.869960240105111e-05,8.0,6.869960240105111e-05,0.49286402189558665,0.6789761099611417
23-87,8.0,6.869960240105111e-05,27.0,6.869960240105111e-05,1.1443230796379027,5.298317366548035
23-83,8.0,6.869960240105111e-05,22.0,6.869960240105111e-05,1.0346423102158788,5.298317366548035
31-88,8.0,6.869960240105111e-05,10.0,6.869960240105111e-05,0.6123719522316043,0.9477090389200177
35-64,8.0,6.869960240105111e-05,34.0,6.869960240105111e-05,1.2677835389338754,5.298317366548035
15-62,8.0,6.869960240105111e-05,18.0,6.869960240105111e-05,0.927170060390464,2.6196281499502954
15-63,8.0,6.869960240105111e-05,9.0,6.869960240105111e-05,0.5559445220359077,0.8118057739859823
25-92,8.0,6.869960240105111e-05,22.0,6.869960240105111e-05,1.0346423102158788,5.298317366548035
35-100,8.0,6.869960240105111e-05,43.0,6.869960240105111e-05,1.393555461650558,5.298317366548035
21-94,8.0,6.869960240105111e-05,16.0,6.869960240105111e-05,0.8640895602501429,1.995759141424081
33-98,7.0,6.011215210091972e-05,34.0,6.011215210091972e-05,1.3392983117043968,5.298317366548035
4-71,7.0,6.011215210091972e-05,19.0,6.011215210091972e-05,1.0276413576716659,5.298317366548035
27-55,7.0,6.011215210091972e-05,3.0,6.011215210091972e-05,0.03908073720443423,0.03986488728150274
4-82,7.0,6.011215210091972e-05,15.0,6.011215210091972e-05,0.9010397442495645,2.3130369665193165
23-96,7.0,6.011215210091972e-05,12.0,6.011215210091972e-05,0.7815318139135466,1.5211148764824063
25-61,7.0,6.011215210091972e-05,32.0,6.011215210091972e-05,1.3068298713752204,5.298317366548035
10-59,7.0,6.011215210091972e-05,24.0,6.011215210091972e-05,1.1527573522681027,5.298317366548035
7-70,7.0,6.011215210091972e-05,12.0,6.011215210091972e-05,0.7815318139135466,1.5211148764824063
13-53,7.0,6.011215210091972e-05,7.0,6.011215210091972e-05,0.49286402189558665,0.6789761099611417
5-90,7.0,6.011215210091972e-05,12.0,6.011215210091972e-05,0.7815318139135466,1.5211148764824063
13-79,7.0,6.011215210091972e-05,7.0,6.011215210091972e-05,0.49286402189558665,0.6789761099611417
33-61,7.0,6.011215210091972e-05,22.0,6.011215210091972e-05,1.1061570829864,5.298317366548035
37-61,7.0,6.011215210091972e-05,4.0,6.011215210091972e-05,0.1931532563115518,0.21462153743554266
13-102,7.0,6.011215210091972e-05,11.0,6.011215210091972e-05,0.7349315446318438,1.3277671642113495
40-98,7.0,6.011215210091972e-05,5.0,6.011215210091972e-05,0.31266118664756953,0.37492793023543913
15-75,7.0,6.011215210091972e-05,11.0,6.011215210091972e-05,0.7349315446318438,1.3277671642113495
35-72,7.0,6.011215210091972e-05,43.0,6.011215210091972e-05,1.4650702344210795,5.298317366548035
27-73,7.0,6.011215210091972e-05,16.0,6.011215210091972e-05,0.9356043330206643,2.742708931064996
11-89,7.0,6.011215210091972e-05,29.0,6.011215210091972e-05,1.2541087898348748,5.298317366548035
11-82,7.0,6.011215210091972e-05,31.0,6.011215210091972e-05,1.2898263720399632,5.298317366548035
11-81,7.0,6.011215210091972e-05,4.0,6.011215210091972e-05,0.1931532563115518,0.21462153743554266
4-53,7.0,6.011215210091972e-05,24.0,6.011215210091972e-05,1.1527573522681027,5.298317366548035
7-102,7.0,6.011215210091972e-05,23.0,6.011215210091972e-05,1.1299639020198933,5.298317366548035
29-52,7.0,6.011215210091972e-05,18.0,6.011215210091972e-05,0.9986848331609853,5.298317366548035
7-56,7.0,6.011215210091972e-05,8.0,6.011215210091972e-05,0.564378794666108,0.8309822083600557
5-92,7.0,6.011215210091972e-05,8.0,6.011215210091972e-05,0.564378794666108,0.8309822083600557
21-92,7.0,6.011215210091972e-05,30.0,6.011215210091972e-05,1.2722652826041208,5.298317366548035
35-91,7.0,6.011215210091972e-05,4.0,6.011215210091972e-05,0.1931532563115518,0.21462153743554266
21-75,7.0,6.011215210091972e-05,26.0,6.011215210091972e-05,1.1956254444725047,5.298317366548035
41-100,7.0,6.011215210091972e-05,14.0,6.011215210091972e-05,0.8640895602501429,1.995759141424081
4-95,7.0,6.011215210091972e-05,18.0,6.011215210091972e-05,0.9986848331609853,5.298317366548035
35-61,7.0,6.011215210091972e-05,7.0,6.011215210091972e-05,0.49286402189558665,0.6789761099611417
15-98,7.0,6.011215210091972e-05,20.0,6.011215210091972e-05,1.0551122633566818,5.298317366548035
29-73,7.0,6.011215210091972e-05,36.0,6.011215210091972e-05,1.3699103715155416,5.298317366548035
29-75,7.0,6.011215210091972e-05,21.0,6.011215210091972e-05,1.0812425794975815,5.298317366548035
37-101,7.0,6.011215210091972e-05,18.0,6.011215210091972e-05,0.9986848331609853,5.298317366548035
6-96,7.0,6.011215210091972e-05,26.0,6.011215210091972e-05,1.1956254444725047,5.298317366548035
13-81,7.0,6.011215210091972e-05,31.0,6.011215210091972e-05,1.2898263720399632,5.298317366548035
40-75,7.0,6.011215210091972e-05,26.0,6.011215210091972e-05,1.1956254444725047,5.298317366548035
13-82,7.0,6.011215210091972e-05,8.0,6.011215210091972e-05,0.564378794666108,0.8309822083600557
21-96,7.0,6.011215210091972e-05,24.0,6.011215210091972e-05,1.1527573522681027,5.298317366548035
15-54,7.0,6.011215210091972e-05,2.0,6.011215210091972e-05,-0.17807228204300432,0.0010005003335835344
40-102,6.0,5.152470180078833e-05,8.0,5.152470180078833e-05,0.6469365410027041,1.0411074676750427
11-65,6.0,5.152470180078833e-05,21.0,5.152470180078833e-05,1.1638003258341778,5.298317366548035
15-82,6.0,5.152470180078833e-05,25.0,5.152470180078833e-05,1.257177940029296,5.298317366548035
39-100,6.0,5.152470180078833e-05,15.0,5.152470180078833e-05,0.9835974905861605,4.110320942818293
29-84,6.0,5.152470180078833e-05,25.0,5.152470180078833e-05,1.257177940029296,5.298317366548035
33-96,6.0,5.152470180078833e-05,10.0,5.152470180078833e-05,0.766444471338722,1.4543354200329879
11-53,6.0,5.152470180078833e-05,1.0,5.152470180078833e-05,-0.46674007406096457,0.0010005003335835344
19-77,6.0,5.152470180078833e-05,15.0,5.152470180078833e-05,0.9835974905861605,4.110320942818293
40-77,6.0,5.152470180078833e-05,24.0,5.152470180078833e-05,1.235315098604699,5.298317366548035
13-73,6.0,5.152470180078833e-05,32.0,5.152470180078833e-05,1.3893876177118165,5.298317366548035
31-65,6.0,5.152470180078833e-05,3.0,5.152470180078833e-05,0.12163848354103052,0.12969702013950224
5-73,6.0,5.152470180078833e-05,2.0,5.152470180078833e-05,-0.09551453570640829,0.0010005003335835344
37-62,6.0,5.152470180078833e-05,32.0,5.152470180078833e-05,1.3893876177118165,5.298317366548035
41-69,6.0,5.152470180078833e-05,10.0,5.152470180078833e-05,0.766444471338722,1.4543354200329879
17-85,6.0,5.152470180078833e-05,17.0,5.152470180078833e-05,1.0506305196864367,5.298317366548035
11-67,6.0,5.152470180078833e-05,25.0,5.152470180078833e-05,1.257177940029296,5.298317366548035
40-90,6.0,5.152470180078833e-05,21.0,5.152470180078833e-05,1.1638003258341778,5.298317366548035
15-77,6.0,5.152470180078833e-05,12.0,5.152470180078833e-05,0.8640895602501429,1.995759141424081
17-93,6.0,5.152470180078833e-05,13.0,5.152470180078833e-05,0.9069576524545447,2.3747005395180776
9-64,6.0,5.152470180078833e-05,11.0,5.152470180078833e-05,0.81748929096844,1.7009464280561866
6-72,6.0,5.152470180078833e-05,13.0,5.152470180078833e-05,0.9069576524545447,2.3747005395180776
11-63,6.0,5.152470180078833e-05,15.0,5.152470180078833e-05,0.9835974905861605,4.110320942818293
35-97,6.0,5.152470180078833e-05,20.0,5.152470180078833e-05,1.1376700096932781,5.298317366548035
15-85,6.0,5.152470180078833e-05,3.0,5.152470180078833e-05,0.12163848354103052,0.12969702013950224
31-73,6.0,5.152470180078833e-05,19.0,5.152470180078833e-05,1.110199104008262,5.298317366548035
41-94,6.0,5.152470180078833e-05,9.0,5.152470180078833e-05,0.7100170411430253,1.2379331202903607
23-58,6.0,5.152470180078833e-05,30.0,5.152470180078833e-05,1.3548230289407168,5.298317366548035
11-73,6.0,5.152470180078833e-05,23.0,5.152470180078833e-05,1.2125216483564893,5.298317366548035
11-70,6.0,5.152470180078833e-05,15.0,5.152470180078833e-05,0.9835974905861605,4.110320942818293
15-90,6.0,5.152470180078833e-05,13.0,5.152470180078833e-05,0.9069576524545447,2.3747005395180776
41-70,6.0,5.152470180078833e-05,23.0,5.152470180078833e-05,1.2125216483564893,5.298317366548035
19-92,6.0,5.152470180078833e-05,27.0,5.152470180078833e-05,1.2983955987450202,5.298317366548035
9-87,6.0,5.152470180078833e-05,12.0,5.152470180078833e-05,0.8640895602501429,1.995759141424081
21-98,6.0,5.152470180078833e-05,21.0,5.152470180078833e-05,1.1638003258341778,5.298317366548035
19-58,6.0,5.152470180078833e-05,11.0,5.152470180078833e-05,0.81748929096844,1.7009464280561866
7-68,6.0,5.152470180078833e-05,21.0,5.152470180078833e-05,1.1638003258341778,5.298317366548035
40-71,5.0,4.293725150065694e-05,18.0,4.293725150065694e-05,1.1788876684090024,5.298317366548035
7-84,5.0,4.293725150065694e-05,15.0,4.293725150065694e-05,1.0812425794975815,5.298317366548035
7-80,5.0,4.293725150065694e-05,17.0,4.293725150065694e-05,1.1482756085978578,5.298317366548035
41-83,5.0,4.293725150065694e-05,13.0,4.293725150065694e-05,1.0046027413659655,5.298317366548035
25-57,5.0,4.293725150065694e-05,6.0,4.293725150065694e-05,0.5905091108070076,0.8928406245494782
33-72,5.0,4.293725150065694e-05,19.0,4.293725150065694e-05,1.2078441929196828,5.298317366548035
41-78,5.0,4.293725150065694e-05,33.0,4.293725150065694e-05,1.5035129374818559,5.298317366548035
29-85,5.0,4.293725150065694e-05,17.0,4.293725150065694e-05,1.1482756085978578,5.298317366548035
29-82,5.0,4.293725150065694e-05,15.0,4.293725150065694e-05,1.0812425794975815,5.298317366548035
11-50,5.0,4.293725150065694e-05,3.0,4.293725150065694e-05,0.21928357245245136,0.2475432840027904
40-109,5.0,4.293725150065694e-05,8.0,4.293725150065694e-05,0.7445816299141252,1.3648524112440883
39-77,5.0,4.293725150065694e-05,6.0,4.293725150065694e-05,0.5905091108070076,0.8928406245494782
29-50,5.0,4.293725150065694e-05,1.0,4.293725150065694e-05,-0.3690949851495435,0.0010005003335835344
4-94,5.0,4.293725150065694e-05,2.0,4.293725150065694e-05,0.002130553205012674,0.0021328260623618444
28-75,5.0,4.293725150065694e-05,7.0,4.293725150065694e-05,0.6730668571436038,1.1179995850855284
11-94,5.0,4.293725150065694e-05,14.0,4.293725150065694e-05,1.04429239549816,5.298317366548035
5-80,5.0,4.293725150065694e-05,1.0,4.293725150065694e-05,-0.3690949851495435,0.0010005003335835344
33-86,5.0,4.293725150065694e-05,32.0,4.293725150065694e-05,1.4870327066232376,5.298317366548035
29-93,5.0,4.293725150065694e-05,11.0,4.293725150065694e-05,0.915134379879861,2.4666862132588405
31-93,5.0,4.293725150065694e-05,9.0,4.293725150065694e-05,0.8076621300544463,1.648501714181741
40-96,5.0,4.293725150065694e-05,15.0,4.293725150065694e-05,1.0812425794975815,5.298317366548035
31-102,5.0,4.293725150065694e-05,11.0,4.293725150065694e-05,0.915134379879861,2.4666862132588405
39-87,5.0,4.293725150065694e-05,12.0,4.293725150065694e-05,0.9617346491615638,3.263210470111136
39-66,5.0,4.293725150065694e-05,9.0,4.293725150065694e-05,0.8076621300544463,1.648501714181741
6-69,5.0,4.293725150065694e-05,7.0,4.293725150065694e-05,0.6730668571436038,1.1179995850855284
29-62,5.0,4.293725150065694e-05,13.0,4.293725150065694e-05,1.0046027413659655,5.298317366548035
25-81,5.0,4.293725150065694e-05,17.0,4.293725150065694e-05,1.1482756085978578,5.298317366548035
5-95,5.0,4.293725150065694e-05,12.0,4.293725150065694e-05,0.9617346491615638,3.263210470111136
35-92,5.0,4.293725150065694e-05,17.0,4.293725150065694e-05,1.1482756085978578,5.298317366548035
40-87,5.0,4.293725150065694e-05,19.0,4.293725150065694e-05,1.2078441929196828,5.298317366548035
19-102,5.0,4.293725150065694e-05,7.0,4.293725150065694e-05,0.6730668571436038,1.1179995850855284
4-74,5.0,4.293725150065694e-05,6.0,4.293725150065694e-05,0.5905091108070076,0.8928406245494782
41-77,5.0,4.293725150065694e-05,16.0,4.293725150065694e-05,1.1158071682686814,5.298317366548035
23-84,5.0,4.293725150065694e-05,30.0,4.293725150065694e-05,1.452468117852138,5.298317366548035
37-94,5.0,4.293725150065694e-05,5.0,4.293725150065694e-05,0.49286402189558665,0.6789761099611417
13-86,5.0,4.293725150065694e-05,3.0,4.293725150065694e-05,0.21928357245245136,0.2475432840027904
23-62,5.0,4.293725150065694e-05,27.0,4.293725150065694e-05,1.3960406876564413,5.298317366548035
31-67,5.0,4.293725150065694e-05,5.0,4.293725150065694e-05,0.49286402189558665,0.6789761099611417
7-64,5.0,4.293725150065694e-05,11.0,4.293725150065694e-05,0.915134379879861,2.4666862132588405
7-62,5.0,4.293725150065694e-05,11.0,4.293725150065694e-05,0.915134379879861,2.4666862132588405
7-89,4.0,3.4349801200525554e-05,6.0,3.4349801200525554e-05,0.7100170411430253,1.2379331202903607
41-81,4.0,3.4349801200525554e-05,20.0,3.4349801200525554e-05,1.3548230289407168,5.298317366548035
35-85,4.0,3.4349801200525554e-05,19.0,3.4349801200525554e-05,1.3273521232557004,5.298317366548035
21-47,4.0,3.4349801200525554e-05,23.0,3.4349801200525554e-05,1.4296746676039283,5.298317366548035
35-56,4.0,3.4349801200525554e-05,2.0,3.4349801200525554e-05,0.12163848354103052,0.12969702013950224
29-88,4.0,3.4349801200525554e-05,13.0,3.4349801200525554e-05,1.1241106717019835,5.298317366548035
18-71,4.0,3.4349801200525554e-05,1.0,3.4349801200525554e-05,-0.24958705481352575,0.0010005003335835344
11-69,4.0,3.4349801200525554e-05,18.0,3.4349801200525554e-05,1.2983955987450202,5.298317366548035
9-102,4.0,3.4349801200525554e-05,6.0,3.4349801200525554e-05,0.7100170411430253,1.2379331202903607
4-79,4.0,3.4349801200525554e-05,4.0,3.4349801200525554e-05,0.49286402189558665,0.6789761099611417
27-52,4.0,3.4349801200525554e-05,6.0,3.4349801200525554e-05,0.7100170411430253,1.2379331202903607
23-91,4.0,3.4349801200525554e-05,11.0,3.4349801200525554e-05,1.0346423102158788,5.298317366548035
23-97,4.0,3.4349801200525554e-05,14.0,3.4349801200525554e-05,1.1638003258341776,5.298317366548035
9-41,4.0,3.4349801200525554e-05,9.0,3.4349801200525554e-05,0.927170060390464,2.6196281499502954
39-71,4.0,3.4349801200525554e-05,12.0,3.4349801200525554e-05,1.0812425794975815,5.298317366548035
7-96,4.0,3.4349801200525554e-05,18.0,3.4349801200525554e-05,1.2983955987450202,5.298317366548035
41-92,4.0,3.4349801200525554e-05,21.0,3.4349801200525554e-05,1.3809533450816165,5.298317366548035
11-102,4.0,3.4349801200525554e-05,12.0,3.4349801200525554e-05,1.0812425794975815,5.298317366548035
9-86,4.0,3.4349801200525554e-05,3.0,3.4349801200525554e-05,0.3387915027884692,0.41368606192073126
37-67,4.0,3.4349801200525554e-05,11.0,3.4349801200525554e-05,1.0346423102158788,5.298317366548035
4-63,4.0,3.4349801200525554e-05,7.0,3.4349801200525554e-05,0.7925747874796215,1.572984425867393
37-63,4.0,3.4349801200525554e-05,25.0,3.4349801200525554e-05,1.4743309592767346,5.298317366548035
29-95,4.0,3.4349801200525554e-05,2.0,3.4349801200525554e-05,0.12163848354103052,0.12969702013950224
29-91,4.0,3.4349801200525554e-05,1.0,3.4349801200525554e-05,-0.24958705481352575,0.0010005003335835344
9-54,4.0,3.4349801200525554e-05,3.0,3.4349801200525554e-05,0.3387915027884692,0.41368606192073126
23-44,4.0,3.4349801200525554e-05,3.0,3.4349801200525554e-05,0.3387915027884692,0.41368606192073126
41-61,4.0,3.4349801200525554e-05,25.0,3.4349801200525554e-05,1.4743309592767346,5.298317366548035
40-64,4.0,3.4349801200525554e-05,13.0,3.4349801200525554e-05,1.1241106717019835,5.298317366548035
40-65,4.0,3.4349801200525554e-05,17.0,3.4349801200525554e-05,1.2677835389338754,5.298317366548035
9-61,4.0,3.4349801200525554e-05,6.0,3.4349801200525554e-05,0.7100170411430253,1.2379331202903607
6-79,4.0,3.4349801200525554e-05,8.0,3.4349801200525554e-05,0.8640895602501429,1.995759141424081
9-92,4.0,3.4349801200525554e-05,11.0,3.4349801200525554e-05,1.0346423102158788,5.298317366548035
6-75,4.0,3.4349801200525554e-05,4.0,3.4349801200525554e-05,0.49286402189558665,0.6789761099611417
27-104,4.0,3.4349801200525554e-05,16.0,3.4349801200525554e-05,1.235315098604699,5.298317366548035
21-88,4.0,3.4349801200525554e-05,25.0,3.4349801200525554e-05,1.4743309592767346,5.298317366548035
11-83,4.0,3.4349801200525554e-05,2.0,3.4349801200525554e-05,0.12163848354103052,0.12969702013950224
39-76,4.0,3.4349801200525554e-05,13.0,3.4349801200525554e-05,1.1241106717019835,5.298317366548035
42-95,4.0,3.4349801200525554e-05,5.0,3.4349801200525554e-05,0.6123719522316043,0.9477090389200177
15-39,4.0,3.4349801200525554e-05,6.0,3.4349801200525554e-05,0.7100170411430253,1.2379331202903607
41-68,4.0,3.4349801200525554e-05,8.0,3.4349801200525554e-05,0.8640895602501429,1.995759141424081
17-46,4.0,3.4349801200525554e-05,5.0,3.4349801200525554e-05,0.6123719522316043,0.9477090389200177
31-81,4.0,3.4349801200525554e-05,3.0,3.4349801200525554e-05,0.3387915027884692,0.41368606192073126
15-83,4.0,3.4349801200525554e-05,15.0,3.4349801200525554e-05,1.2007505098335993,5.298317366548035
9-69,4.0,3.4349801200525554e-05,5.0,3.4349801200525554e-05,0.6123719522316043,0.9477090389200177
23-56,4.0,3.4349801200525554e-05,8.0,3.4349801200525554e-05,0.8640895602501429,1.995759141424081
23-57,4.0,3.4349801200525554e-05,31.0,3.4349801200525554e-05,1.5895371376239982,5.298317366548035
23-50,4.0,3.4349801200525554e-05,12.0,3.4349801200525554e-05,1.0812425794975815,5.298317366548035
40-83,4.0,3.4349801200525554e-05,7.0,3.4349801200525554e-05,0.7925747874796215,1.572984425867393
11-76,4.0,3.4349801200525554e-05,16.0,3.4349801200525554e-05,1.235315098604699,5.298317366548035
11-71,4.0,3.4349801200525554e-05,16.0,3.4349801200525554e-05,1.235315098604699,5.298317366548035
19-91,4.0,3.4349801200525554e-05,35.0,3.4349801200525554e-05,1.6545337945247516,5.298317366548035
15-93,4.0,3.4349801200525554e-05,9.0,3.4349801200525554e-05,0.927170060390464,2.6196281499502954
27-48,4.0,3.4349801200525554e-05,5.0,3.4349801200525554e-05,0.6123719522316043,0.9477090389200177
37-104,4.0,3.4349801200525554e-05,12.0,3.4349801200525554e-05,1.0812425794975815,5.298317366548035
37-91,4.0,3.4349801200525554e-05,16.0,3.4349801200525554e-05,1.235315098604699,5.298317366548035
9-77,4.0,3.4349801200525554e-05,2.0,3.4349801200525554e-05,0.12163848354103052,0.12969702013950224
6-67,4.0,3.4349801200525554e-05,17.0,3.4349801200525554e-05,1.2677835389338754,5.298317366548035
25-75,4.0,3.4349801200525554e-05,9.0,3.4349801200525554e-05,0.927170060390464,2.6196281499502954
13-71,4.0,3.4349801200525554e-05,11.0,3.4349801200525554e-05,1.0346423102158788,5.298317366548035
19-56,4.0,3.4349801200525554e-05,1.0,3.4349801200525554e-05,-0.24958705481352575,0.0010005003335835344
6-68,4.0,3.4349801200525554e-05,6.0,3.4349801200525554e-05,0.7100170411430253,1.2379331202903607
35-89,3.0,2.5762350900394165e-05,13.0,2.5762350900394165e-05,1.2781831908091008,5.298317366548035
35-82,3.0,2.5762350900394165e-05,9.0,2.5762350900394165e-05,1.0812425794975815,5.298317366548035
32-73,3.0,2.5762350900394165e-05,6.0,2.5762350900394165e-05,0.8640895602501429,1.995759141424081
6-50,3.0,2.5762350900394165e-05,7.0,2.5762350900394165e-05,0.9466473065867391,2.9308308167868824
6-53,3.0,2.5762350900394165e-05,2.0,2.5762350900394165e-05,0.27571100264814796,0.32256479862956294
36-77,3.0,2.5762350900394165e-05,10.0,2.5762350900394165e-05,1.1376700096932781,5.298317366548035
11-68,3.0,2.5762350900394165e-05,2.0,2.5762350900394165e-05,0.27571100264814796,0.32256479862956294
15-81,3.0,2.5762350900394165e-05,5.0,2.5762350900394165e-05,0.766444471338722,1.4543354200329879
119-0,3.0,2.5762350900394165e-05,1.0,2.5762350900394165e-05,-0.09551453570640829,0.0010005003335835344
25-63,3.0,2.5762350900394165e-05,11.0,2.5762350900394165e-05,1.1887148293229963,5.298317366548035
4-84,3.0,2.5762350900394165e-05,8.0,2.5762350900394165e-05,1.0181620793572603,5.298317366548035
23-93,3.0,2.5762350900394165e-05,6.0,2.5762350900394165e-05,0.8640895602501429,1.995759141424081
21-48,3.0,2.5762350900394165e-05,12.0,2.5762350900394165e-05,1.235315098604699,5.298317366548035
29-86,3.0,2.5762350900394165e-05,14.0,2.5762350900394165e-05,1.3178728449412953,5.298317366548035
21-102,3.0,2.5762350900394165e-05,14.0,2.5762350900394165e-05,1.3178728449412953,5.298317366548035
21-100,3.0,2.5762350900394165e-05,13.0,2.5762350900394165e-05,1.2781831908091008,5.298317366548035
11-52,3.0,2.5762350900394165e-05,2.0,2.5762350900394165e-05,0.27571100264814796,0.32256479862956294
